Subject,PPID,Session,TrialNumber,Stim,Liking,Familiarity,Onset
EROS,200115EROS1,pre,17,fw,Neutral,Unfamiliar,961
EROS,200115EROS1,pre,18,bp,Like,VeryUnfamiliar,1021
EROS,200115EROS1,pre,19,ss,Love,VeryFamiliar,1081
EROS,200115EROS1,pre,20,fw,Love,VeryFamiliar,1141
EROS,200115EROS1,pre,21,ss,Love,VeryFamiliar,1201
EROS,200115EROS1,pre,22,ss,Love,VeryFamiliar,1261
EROS,200115EROS1,pre,23,fw,Neutral,VeryUnfamiliar,1321
EROS,200115EROS1,pre,24,ss,Love,VeryFamiliar,1381
EROS,200115EROS3,post,1,fw,Neutral,Unfamiliar,1
EROS,200115EROS3,post,2,fw,Hate,VeryUnfamiliar,61
EROS,200115EROS3,post,3,bp,Neutral,VeryUnfamiliar,121
EROS,200115EROS3,post,4,ss,Love,VeryFamiliar,181
EROS,200115EROS3,post,5,fw,Like,VeryFamiliar,241
EROS,200115EROS3,post,6,fw,Like,VeryFamiliar,301
EROS,200115EROS3,post,7,ss,Love,VeryFamiliar,361
EROS,200115EROS3,post,8,nw,Neutral,VeryUnfamiliar,421
EROS,200115EROS3,post,9,fw,Neutral,VeryUnfamiliar,481
EROS,200115EROS3,post,10,bp,Neutral,VeryUnfamiliar,541
EROS,200115EROS3,post,11,bp,Neutral,VeryUnfamiliar,601
EROS,200115EROS3,post,12,nw,Neutral,VeryUnfamiliar,661
EROS,200115EROS3,post,13,fw,Hate,VeryUnfamiliar,721
EROS,200115EROS3,post,14,nw,Neutral,VeryUnfamiliar,781
EROS,200115EROS3,post,15,fw,Neutral,VeryUnfamiliar,841
EROS,200115EROS3,post,16,ss,Love,VeryFamiliar,901
EROS,200115EROS3,post,17,fw,Neutral,VeryUnfamiliar,961
EROS,200115EROS3,post,18,fw,Neutral,VeryUnfamiliar,1021
EROS,200115EROS3,post,19,ss,Love,VeryFamiliar,1081
EROS,200115EROS3,post,20,fw,Neutral,VeryUnfamiliar,1141
EROS,200115EROS3,post,21,bp,Like,VeryUnfamiliar,1201
EROS,200115EROS3,post,22,nw,Neutral,VeryUnfamiliar,1261
EROS,200115EROS3,post,23,ss,Love,VeryFamiliar,1321
EROS,200115EROS3,post,24,ss,Love,VeryFamiliar,1381
TCIE,200116TCIE1,pre,1,nw,Neutral,Familiar,1
TCIE,200116TCIE1,pre,2,nw,Neutral,VeryUnfamiliar,61
TCIE,200116TCIE1,pre,3,fw,Neutral,Familiar,121
TCIE,200116TCIE1,pre,4,fw,Neutral,Familiar,181
TCIE,200116TCIE1,pre,5,ss,Like,VeryFamiliar,241
TCIE,200116TCIE1,pre,6,bp,Neutral,VeryUnfamiliar,301
TCIE,200116TCIE1,pre,7,fw,Neutral,Familiar,361
TCIE,200116TCIE1,pre,8,ss,Love,VeryFamiliar,421
TCIE,200116TCIE1,pre,9,fw,Like,VeryFamiliar,481
TCIE,200116TCIE1,pre,10,fw,Neutral,VeryFamiliar,541
TCIE,200116TCIE1,pre,11,nw,Like,VeryUnfamiliar,601
TCIE,200116TCIE1,pre,12,ss,Love,VeryFamiliar,661
TCIE,200116TCIE1,pre,13,fw,Neutral,Familiar,721
TCIE,200116TCIE1,pre,14,fw,Neutral,Familiar,781
TCIE,200116TCIE1,pre,15,bp,Like,Unfamiliar,841
TCIE,200116TCIE1,pre,16,ss,Love,VeryFamiliar,901
TCIE,200116TCIE1,pre,17,bp,Neutral,VeryUnfamiliar,961
TCIE,200116TCIE1,pre,18,fw,Like,Familiar,1021
TCIE,200116TCIE1,pre,19,ss,Like,VeryFamiliar,1081
TCIE,200116TCIE1,pre,20,nw,Neutral,VeryUnfamiliar,1141
TCIE,200116TCIE1,pre,21,fw,Like,Familiar,1201
TCIE,200116TCIE1,pre,22,ss,Like,VeryFamiliar,1261
TCIE,200116TCIE1,pre,23,fw,Like,Familiar,1321
TCIE,200116TCIE1,pre,24,bp,Neutral,Familiar,1381
TCIE,200116TCIE3,post,1,fw,Neutral,VeryUnfamiliar,1
TCIE,200116TCIE3,post,2,nw,Like,VeryUnfamiliar,61
TCIE,200116TCIE3,post,3,bp,Neutral,VeryUnfamiliar,121
TCIE,200116TCIE3,post,4,ss,Love,VeryFamiliar,181
TCIE,200116TCIE3,post,5,nw,Neutral,VeryUnfamiliar,241
TCIE,200116TCIE3,post,6,bp,Neutral,VeryUnfamiliar,301
TCIE,200116TCIE3,post,7,fw,Like,VeryUnfamiliar,361
TCIE,200116TCIE3,post,8,nw,Neutral,VeryUnfamiliar,421
TCIE,200116TCIE3,post,9,fw,Neutral,Familiar,481
TCIE,200116TCIE3,post,10,fw,Like,Familiar,541
TCIE,200116TCIE3,post,11,bp,Neutral,VeryUnfamiliar,601
TCIE,200116TCIE3,post,12,fw,Like,Familiar,661
TCIE,200116TCIE3,post,13,ss,Like,VeryFamiliar,721
TCIE,200116TCIE3,post,14,nw,Like,Familiar,781
TCIE,200116TCIE3,post,15,bp,Neutral,VeryUnfamiliar,841
TCIE,200116TCIE3,post,16,ss,Love,VeryFamiliar,901
TCIE,200116TCIE3,post,17,fw,Like,VeryFamiliar,961
TCIE,200116TCIE3,post,18,fw,Neutral,VeryUnfamiliar,1021
TCIE,200116TCIE3,post,19,fw,Neutral,VeryUnfamiliar,1081
TCIE,200116TCIE3,post,20,ss,Love,VeryFamiliar,1141
TCIE,200116TCIE3,post,21,ss,Love,VeryFamiliar,1201
TCIE,200116TCIE3,post,22,fw,Neutral,Unfamiliar,1261
TCIE,200116TCIE3,post,23,ss,Love,VeryFamiliar,1321
TCIE,200116TCIE3,post,24,fw,Like,VeryFamiliar,1381
GCAS,200123GCAS1,pre,1,ss,Love,VeryFamiliar,1
GCAS,200123GCAS1,pre,2,fw,Love,VeryFamiliar,61
GCAS,200123GCAS1,pre,3,ss,Love,VeryFamiliar,121
GCAS,200123GCAS1,pre,4,ss,Love,VeryFamiliar,181
GCAS,200123GCAS1,pre,5,nw,Hate,VeryUnfamiliar,241
GCAS,200123GCAS1,pre,6,fw,Love,Familiar,301
GCAS,200123GCAS1,pre,7,bp,Hate,VeryUnfamiliar,361
GCAS,200123GCAS1,pre,8,fw,Love,VeryFamiliar,421
GCAS,200123GCAS1,pre,9,ss,Love,VeryFamiliar,481
GCAS,200123GCAS1,pre,10,nw,Hate,VeryUnfamiliar,541
GCAS,200123GCAS1,pre,11,ss,Love,VeryFamiliar,601
GCAS,200123GCAS1,pre,12,fw,Like,Unfamiliar,661
GCAS,200123GCAS1,pre,13,fw,Love,VeryFamiliar,721
GCAS,200123GCAS1,pre,14,ss,Love,VeryFamiliar,781
GCAS,200123GCAS1,pre,15,bp,Hate,VeryUnfamiliar,841
GCAS,200123GCAS1,pre,16,bp,Hate,VeryUnfamiliar,901
GCAS,200123GCAS1,pre,17,fw,Like,Familiar,961
GCAS,200123GCAS1,pre,18,bp,Like,Familiar,1021
GCAS,200123GCAS1,pre,19,nw,Hate,Unfamiliar,1081
GCAS,200123GCAS1,pre,20,fw,Like,Unfamiliar,1141
GCAS,200123GCAS1,pre,21,fw,Neutral,Unfamiliar,1201
GCAS,200123GCAS1,pre,22,fw,Love,VeryFamiliar,1261
GCAS,200123GCAS1,pre,23,nw,Hate,VeryUnfamiliar,1321
GCAS,200123GCAS1,pre,24,fw,Like,Familiar,1381
DFAI,200127DFAI1,pre,1,ss,Love,VeryFamiliar,1
DFAI,200127DFAI1,pre,2,fw,Love,VeryUnfamiliar,61
DFAI,200127DFAI1,pre,3,fw,Love,VeryUnfamiliar,121
DFAI,200127DFAI1,pre,4,bp,Like,VeryUnfamiliar,181
DFAI,200127DFAI1,pre,5,nw,Like,VeryUnfamiliar,241
DFAI,200127DFAI1,pre,6,fw,Love,Unfamiliar,301
DFAI,200127DFAI1,pre,7,fw,Love,VeryUnfamiliar,361
DFAI,200127DFAI1,pre,8,fw,Love,VeryUnfamiliar,421
DFAI,200127DFAI1,pre,9,ss,Love,VeryFamiliar,481
DFAI,200127DFAI1,pre,10,nw,Like,VeryUnfamiliar,541
DFAI,200127DFAI1,pre,11,fw,Love,VeryUnfamiliar,601
DFAI,200127DFAI1,pre,12,fw,Love,VeryUnfamiliar,661
DFAI,200127DFAI1,pre,13,ss,Love,VeryFamiliar,721
DFAI,200127DFAI1,pre,14,nw,Hate,VeryUnfamiliar,781
DFAI,200127DFAI1,pre,15,fw,Like,VeryUnfamiliar,841
DFAI,200127DFAI1,pre,16,bp,Like,VeryUnfamiliar,901
DFAI,200127DFAI1,pre,17,ss,Love,VeryFamiliar,961
DFAI,200127DFAI1,pre,18,nw,Like,VeryUnfamiliar,1021
DFAI,200127DFAI1,pre,19,ss,Love,VeryFamiliar,1081
DFAI,200127DFAI1,pre,20,ss,Love,VeryFamiliar,1141
DFAI,200127DFAI1,pre,21,bp,Neutral,VeryUnfamiliar,1201
DFAI,200127DFAI1,pre,22,bp,Neutral,VeryUnfamiliar,1261
DFAI,200127DFAI1,pre,23,fw,Love,VeryFamiliar,1321
DFAI,200127DFAI1,pre,24,fw,Love,VeryFamiliar,1381
DFAI,200127DFAI3,post,1,bp,Neutral,VeryUnfamiliar,1
DFAI,200127DFAI3,post,2,bp,Neutral,VeryUnfamiliar,61
DFAI,200127DFAI3,post,3,ss,Love,VeryFamiliar,121
DFAI,200127DFAI3,post,4,fw,Like,Unfamiliar,181
DFAI,200127DFAI3,post,5,fw,Like,Familiar,241
DFAI,200127DFAI3,post,6,fw,Love,VeryFamiliar,301
DFAI,200127DFAI3,post,7,fw,Like,VeryUnfamiliar,361
DFAI,200127DFAI3,post,8,fw,Like,VeryUnfamiliar,421
DFAI,200127DFAI3,post,9,nw,Neutral,VeryUnfamiliar,481
DFAI,200127DFAI3,post,10,nw,Neutral,VeryUnfamiliar,541
DFAI,200127DFAI3,post,11,fw,Like,Familiar,601
DFAI,200127DFAI3,post,12,fw,Like,VeryFamiliar,661
DFAI,200127DFAI3,post,13,ss,Love,VeryFamiliar,721
DFAI,200127DFAI3,post,14,ss,Love,VeryFamiliar,781
DFAI,200127DFAI3,post,15,fw,Like,VeryFamiliar,841
DFAI,200127DFAI3,post,16,ss,Love,VeryFamiliar,901
DFAI,200127DFAI3,post,17,fw,Like,Unfamiliar,961
DFAI,200127DFAI3,post,18,nw,Hate,VeryUnfamiliar,1021
DFAI,200127DFAI3,post,19,fw,Like,VeryUnfamiliar,1081
DFAI,200127DFAI3,post,20,ss,Love,VeryFamiliar,1141
DFAI,200127DFAI3,post,21,nw,Neutral,VeryUnfamiliar,1201
DFAI,200127DFAI3,post,22,ss,Love,VeryFamiliar,1261
DFAI,200127DFAI3,post,23,bp,Hate,VeryUnfamiliar,1321
DFAI,200127DFAI3,post,24,bp,Hate,VeryUnfamiliar,1381
JKAY,200204JKAY1,pre,1,nw,Hate,VeryUnfamiliar,1
JKAY,200204JKAY1,pre,2,ss,Love,VeryFamiliar,61
JKAY,200204JKAY1,pre,3,fw,Like,Unfamiliar,121
JKAY,200204JKAY1,pre,4,bp,Hate,VeryUnfamiliar,181
JKAY,200204JKAY1,pre,5,bp,Neutral,Unfamiliar,241
JKAY,200204JKAY1,pre,6,bp,Hate,VeryUnfamiliar,301
JKAY,200204JKAY1,pre,7,nw,Like,Familiar,361
JKAY,200204JKAY1,pre,8,ss,Like,Unfamiliar,421
JKAY,200204JKAY1,pre,9,ss,Love,Familiar,481
JKAY,200204JKAY1,pre,10,fw,Love,Familiar,541
JKAY,200204JKAY1,pre,11,fw,Love,VeryFamiliar,601
JKAY,200204JKAY1,pre,12,fw,Like,Familiar,661
JKAY,200204JKAY1,pre,13,ss,Love,VeryFamiliar,721
JKAY,200204JKAY1,pre,14,fw,Like,VeryUnfamiliar,781
JKAY,200204JKAY1,pre,15,nw,NA,NA,841
JKAY,200204JKAY1,pre,16,ss,Love,Familiar,901
JKAY,200204JKAY1,pre,17,ss,Love,VeryFamiliar,961
JKAY,200204JKAY1,pre,18,fw,Love,Familiar,1021
JKAY,200204JKAY1,pre,19,bp,Hate,VeryUnfamiliar,1081
JKAY,200204JKAY1,pre,20,fw,Love,Familiar,1141
JKAY,200204JKAY1,pre,21,fw,Like,Familiar,1201
JKAY,200204JKAY1,pre,22,fw,Love,VeryFamiliar,1261
JKAY,200204JKAY1,pre,23,nw,Like,Unfamiliar,1321
JKAY,200204JKAY1,pre,24,fw,Love,VeryFamiliar,1381
DCAT,200211DCAT1,pre,1,nw,Neutral,Unfamiliar,1
DCAT,200211DCAT1,pre,2,ss,Love,VeryFamiliar,61
DCAT,200211DCAT1,pre,3,nw,Like,Unfamiliar,121
DCAT,200211DCAT1,pre,4,bp,Like,Unfamiliar,181
DCAT,200211DCAT1,pre,5,ss,Love,VeryFamiliar,241
DCAT,200211DCAT1,pre,6,ss,Love,VeryFamiliar,301
DCAT,200211DCAT1,pre,7,fw,Like,Unfamiliar,361
DCAT,200211DCAT1,pre,8,bp,Like,Familiar,421
DCAT,200211DCAT1,pre,9,bp,Neutral,Unfamiliar,481
DCAT,200211DCAT1,pre,10,bp,Like,VeryUnfamiliar,541
DCAT,200211DCAT1,pre,11,nw,Neutral,VeryUnfamiliar,601
DCAT,200211DCAT1,pre,12,ss,Love,VeryFamiliar,661
DCAT,200211DCAT1,pre,13,fw,Like,VeryUnfamiliar,721
DCAT,200211DCAT1,pre,14,fw,Love,Unfamiliar,781
DCAT,200211DCAT1,pre,15,fw,Love,Familiar,841
DCAT,200211DCAT1,pre,16,fw,Love,VeryFamiliar,901
DCAT,200211DCAT1,pre,17,ss,Love,VeryFamiliar,961
DCAT,200211DCAT1,pre,18,fw,Love,Familiar,1021
DCAT,200211DCAT1,pre,19,fw,Love,VeryFamiliar,1081
DCAT,200211DCAT1,pre,20,fw,Like,Unfamiliar,1141
DCAT,200211DCAT1,pre,21,ss,Love,VeryFamiliar,1201
DCAT,200211DCAT1,pre,22,nw,Like,Unfamiliar,1261
DCAT,200211DCAT1,pre,23,fw,Like,VeryUnfamiliar,1321
DCAT,200211DCAT1,pre,24,fw,Love,VeryFamiliar,1381
DCAT,200211DCAT3,post,1,bp,Like,Unfamiliar,1
DCAT,200211DCAT3,post,2,fw,Love,VeryFamiliar,61
DCAT,200211DCAT3,post,3,nw,Like,Unfamiliar,121
DCAT,200211DCAT3,post,4,fw,Love,VeryFamiliar,181
DCAT,200211DCAT3,post,5,bp,Like,Familiar,241
DCAT,200211DCAT3,post,6,ss,Love,VeryFamiliar,301
DCAT,200211DCAT3,post,7,ss,Love,VeryFamiliar,361
DCAT,200211DCAT3,post,8,ss,Love,VeryFamiliar,421
DCAT,200211DCAT3,post,9,ss,Love,VeryFamiliar,481
DCAT,200211DCAT3,post,10,ss,Love,VeryFamiliar,541
DCAT,200211DCAT3,post,11,nw,Like,Unfamiliar,601
DCAT,200211DCAT3,post,12,fw,Love,VeryFamiliar,661
DCAT,200211DCAT3,post,13,fw,Love,VeryFamiliar,721
DCAT,200211DCAT3,post,14,ss,Love,VeryFamiliar,781
DCAT,200211DCAT3,post,15,fw,Like,Unfamiliar,841
DCAT,200211DCAT3,post,16,fw,Like,Unfamiliar,901
DCAT,200211DCAT3,post,17,fw,Love,VeryFamiliar,961
DCAT,200211DCAT3,post,18,fw,Love,Familiar,1021
DCAT,200211DCAT3,post,19,bp,Like,Unfamiliar,1081
DCAT,200211DCAT3,post,20,fw,Neutral,VeryUnfamiliar,1141
DCAT,200211DCAT3,post,21,nw,Neutral,VeryUnfamiliar,1201
DCAT,200211DCAT3,post,22,bp,Hate,VeryUnfamiliar,1261
DCAT,200211DCAT3,post,23,nw,Neutral,VeryUnfamiliar,1321
DCAT,200211DCAT3,post,24,fw,Like,Unfamiliar,1381
LOLE,200213LOLE1,pre,1,fw,Hate,VeryUnfamiliar,1
LOLE,200213LOLE1,pre,2,fw,Love,VeryFamiliar,61
LOLE,200213LOLE1,pre,3,fw,Neutral,VeryUnfamiliar,121
LOLE,200213LOLE1,pre,4,nw,Hate,VeryUnfamiliar,181
LOLE,200213LOLE1,pre,5,ss,Love,VeryFamiliar,241
LOLE,200213LOLE1,pre,6,nw,Neutral,VeryUnfamiliar,301
LOLE,200213LOLE1,pre,7,bp,Neutral,VeryUnfamiliar,361
LOLE,200213LOLE1,pre,8,fw,Neutral,NA,421
LOLE,200213LOLE1,pre,9,ss,Love,VeryFamiliar,481
LOLE,200213LOLE1,pre,10,bp,Hate,VeryUnfamiliar,541
LOLE,200213LOLE1,pre,11,bp,Hate,VeryUnfamiliar,601
LOLE,200213LOLE1,pre,12,ss,Like,Familiar,661
LOLE,200213LOLE1,pre,13,ss,Love,VeryFamiliar,721
LOLE,200213LOLE1,pre,14,fw,Like,Unfamiliar,781
LOLE,200213LOLE1,pre,15,ss,Love,VeryFamiliar,841
LOLE,200213LOLE1,pre,16,fw,Neutral,VeryUnfamiliar,901
LOLE,200213LOLE1,pre,17,fw,Like,Familiar,961
LOLE,200213LOLE1,pre,18,fw,Neutral,Unfamiliar,1021
LOLE,200213LOLE1,pre,19,bp,Hate,VeryUnfamiliar,1081
LOLE,200213LOLE1,pre,20,nw,Neutral,VeryUnfamiliar,1141
LOLE,200213LOLE1,pre,21,ss,Love,VeryFamiliar,1201
LOLE,200213LOLE1,pre,22,fw,Neutral,Familiar,1261
LOLE,200213LOLE1,pre,23,fw,Like,Familiar,1321
LOLE,200213LOLE1,pre,24,nw,Hate,VeryUnfamiliar,1381
SCAE,201210SCAE1,pre,1,nw,Hate,VeryUnfamiliar,1
SCAE,201210SCAE1,pre,2,bp,Hate,VeryUnfamiliar,61
SCAE,201210SCAE1,pre,3,ss,Love,VeryFamiliar,121
SCAE,201210SCAE1,pre,4,ss,Love,VeryFamiliar,181
SCAE,201210SCAE1,pre,5,bp,Like,VeryUnfamiliar,241
SCAE,201210SCAE1,pre,6,nw,Hate,VeryUnfamiliar,301
SCAE,201210SCAE1,pre,7,fw,Hate,VeryUnfamiliar,361
SCAE,201210SCAE1,pre,8,fw,Like,Unfamiliar,421
SCAE,201210SCAE1,pre,9,nw,Hate,VeryUnfamiliar,481
SCAE,201210SCAE1,pre,10,fw,Neutral,Familiar,541
SCAE,201210SCAE1,pre,11,bp,Hate,VeryUnfamiliar,601
SCAE,201210SCAE1,pre,12,fw,Like,Familiar,661
SCAE,201210SCAE1,pre,13,fw,Like,Familiar,721
SCAE,201210SCAE1,pre,14,ss,Love,VeryFamiliar,781
SCAE,201210SCAE1,pre,15,fw,Love,VeryFamiliar,841
SCAE,201210SCAE1,pre,16,fw,Like,Unfamiliar,901
SCAE,201210SCAE1,pre,17,bp,Hate,VeryUnfamiliar,961
SCAE,201210SCAE1,pre,18,fw,Neutral,VeryUnfamiliar,1021
SCAE,201210SCAE1,pre,19,ss,Love,VeryFamiliar,1081
SCAE,201210SCAE1,pre,20,fw,Like,Familiar,1141
SCAE,201210SCAE1,pre,21,ss,Love,VeryFamiliar,1201
SCAE,201210SCAE1,pre,22,ss,Love,VeryFamiliar,1261
SCAE,201210SCAE1,pre,23,nw,Hate,VeryUnfamiliar,1321
SCAE,201210SCAE1,pre,24,fw,Hate,Unfamiliar,1381
SCAE,201210SCAE3,post,1,fw,Like,Familiar,1
SCAE,201210SCAE3,post,2,bp,Hate,VeryUnfamiliar,61
SCAE,201210SCAE3,post,3,bp,Hate,VeryUnfamiliar,121
SCAE,201210SCAE3,post,4,ss,Love,VeryFamiliar,181
SCAE,201210SCAE3,post,5,ss,Love,VeryFamiliar,241
SCAE,201210SCAE3,post,6,nw,Hate,VeryUnfamiliar,301
SCAE,201210SCAE3,post,7,ss,Love,VeryFamiliar,361
SCAE,201210SCAE3,post,8,ss,Love,VeryFamiliar,421
SCAE,201210SCAE3,post,9,fw,Neutral,Unfamiliar,481
SCAE,201210SCAE3,post,10,fw,Neutral,Unfamiliar,541
SCAE,201210SCAE3,post,11,nw,Hate,VeryUnfamiliar,601
SCAE,201210SCAE3,post,12,bp,Like,VeryUnfamiliar,661
SCAE,201210SCAE3,post,13,fw,Neutral,Unfamiliar,721
SCAE,201210SCAE3,post,14,nw,Hate,VeryUnfamiliar,781
SCAE,201210SCAE3,post,15,nw,Hate,VeryUnfamiliar,841
SCAE,201210SCAE3,post,16,fw,Like,Familiar,901
SCAE,201210SCAE3,post,17,fw,Like,VeryUnfamiliar,961
SCAE,201210SCAE3,post,18,fw,Neutral,NA,1021
SCAE,201210SCAE3,post,19,fw,Hate,Familiar,1081
SCAE,201210SCAE3,post,20,fw,Like,Familiar,1141
SCAE,201210SCAE3,post,21,bp,Hate,VeryUnfamiliar,1201
SCAE,201210SCAE3,post,22,ss,Love,VeryFamiliar,1261
SCAE,201210SCAE3,post,23,fw,Love,VeryFamiliar,1321
SCAE,201210SCAE3,post,24,ss,Love,VeryFamiliar,1381
EHER,201216EHER1,pre,1,nw,Hate,VeryUnfamiliar,1
EHER,201216EHER1,pre,2,ss,Neutral,Unfamiliar,61
EHER,201216EHER1,pre,3,fw,Neutral,Unfamiliar,121
EHER,201216EHER1,pre,4,ss,Love,VeryFamiliar,181
EHER,201216EHER1,pre,5,fw,Neutral,VeryUnfamiliar,241
EHER,201216EHER1,pre,6,bp,Hate,VeryUnfamiliar,301
EHER,201216EHER1,pre,7,bp,Neutral,VeryUnfamiliar,361
EHER,201216EHER1,pre,8,fw,Neutral,VeryUnfamiliar,421
EHER,201216EHER1,pre,9,fw,Neutral,VeryUnfamiliar,481
EHER,201216EHER1,pre,10,bp,Hate,VeryUnfamiliar,541
EHER,201216EHER1,pre,11,fw,Neutral,Unfamiliar,601
EHER,201216EHER1,pre,12,ss,Love,VeryFamiliar,661
EHER,201216EHER1,pre,13,ss,Love,VeryFamiliar,721
EHER,201216EHER1,pre,14,fw,Like,VeryFamiliar,781
EHER,201216EHER1,pre,15,nw,Hate,VeryUnfamiliar,841
EHER,201216EHER1,pre,16,ss,Love,VeryFamiliar,901
EHER,201216EHER1,pre,17,nw,Neutral,VeryUnfamiliar,961
EHER,201216EHER1,pre,18,fw,Like,VeryFamiliar,1021
EHER,201216EHER1,pre,19,fw,Neutral,VeryUnfamiliar,1081
EHER,201216EHER1,pre,20,fw,Like,VeryFamiliar,1141
EHER,201216EHER1,pre,21,nw,Neutral,VeryUnfamiliar,1201
EHER,201216EHER1,pre,22,ss,Love,VeryFamiliar,1261
EHER,201216EHER1,pre,23,fw,Neutral,Unfamiliar,1321
EHER,201216EHER1,pre,24,bp,Neutral,VeryUnfamiliar,1381
EHER,201216EHER3,post,1,ss,Love,VeryFamiliar,1
EHER,201216EHER3,post,2,fw,Neutral,VeryUnfamiliar,61
EHER,201216EHER3,post,3,nw,Hate,VeryUnfamiliar,121
EHER,201216EHER3,post,4,bp,Hate,Unfamiliar,181
EHER,201216EHER3,post,5,ss,Like,VeryFamiliar,241
EHER,201216EHER3,post,6,ss,Love,VeryFamiliar,301
EHER,201216EHER3,post,7,fw,Neutral,VeryUnfamiliar,361
EHER,201216EHER3,post,8,fw,Neutral,Familiar,421
EHER,201216EHER3,post,9,fw,Neutral,VeryUnfamiliar,481
EHER,201216EHER3,post,10,ss,Love,VeryFamiliar,541
EHER,201216EHER3,post,11,bp,Neutral,VeryUnfamiliar,601
EHER,201216EHER3,post,12,bp,Hate,VeryUnfamiliar,661
EHER,201216EHER3,post,13,ss,Love,VeryFamiliar,721
EHER,201216EHER3,post,14,ss,Love,VeryFamiliar,781
EHER,201216EHER3,post,15,bp,Hate,VeryUnfamiliar,841
EHER,201216EHER3,post,16,fw,Like,VeryFamiliar,901
EHER,201216EHER3,post,17,nw,Hate,VeryUnfamiliar,961
EHER,201216EHER3,post,18,nw,Hate,VeryUnfamiliar,1021
EHER,201216EHER3,post,19,fw,Neutral,Unfamiliar,1081
EHER,201216EHER3,post,20,fw,Neutral,VeryFamiliar,1141
EHER,201216EHER3,post,21,fw,Like,Familiar,1201
EHER,201216EHER3,post,22,nw,Neutral,VeryUnfamiliar,1261
EHER,201216EHER3,post,23,fw,Like,Familiar,1321
EHER,201216EHER3,post,24,fw,Hate,VeryUnfamiliar,1381
LJAC,210202LJAC1,pre,1,bp,Like,VeryUnfamiliar,1
LJAC,210202LJAC1,pre,2,fw,Neutral,VeryUnfamiliar,61
LJAC,210202LJAC1,pre,3,ss,Love,VeryFamiliar,121
LJAC,210202LJAC1,pre,4,fw,Like,Familiar,181
LJAC,210202LJAC1,pre,5,fw,Like,VeryFamiliar,241
LJAC,210202LJAC1,pre,6,nw,Neutral,Unfamiliar,301
LJAC,210202LJAC1,pre,7,ss,Love,VeryFamiliar,361
LJAC,210202LJAC1,pre,8,fw,Like,VeryUnfamiliar,421
LJAC,210202LJAC1,pre,9,fw,Like,Unfamiliar,481
LJAC,210202LJAC1,pre,10,fw,Like,Unfamiliar,541
LJAC,210202LJAC1,pre,11,fw,Hate,Unfamiliar,601
LJAC,210202LJAC1,pre,12,bp,Hate,VeryUnfamiliar,661
LJAC,210202LJAC1,pre,13,nw,Like,Unfamiliar,721
LJAC,210202LJAC1,pre,14,ss,Love,VeryFamiliar,781
LJAC,210202LJAC1,pre,15,nw,Hate,VeryUnfamiliar,841
LJAC,210202LJAC1,pre,16,nw,Neutral,VeryUnfamiliar,901
LJAC,210202LJAC1,pre,17,fw,Like,Unfamiliar,961
LJAC,210202LJAC1,pre,18,ss,Love,VeryFamiliar,1021
LJAC,210202LJAC1,pre,19,ss,Love,VeryFamiliar,1081
LJAC,210202LJAC1,pre,20,fw,Like,Unfamiliar,1141
LJAC,210202LJAC1,pre,21,ss,Love,VeryFamiliar,1201
LJAC,210202LJAC1,pre,22,fw,Love,Unfamiliar,1261
LJAC,210202LJAC1,pre,23,bp,Neutral,VeryUnfamiliar,1321
LJAC,210202LJAC1,pre,24,bp,Hate,VeryUnfamiliar,1381
LJAC,210202LJAC3,post,1,fw,Neutral,VeryUnfamiliar,1
LJAC,210202LJAC3,post,2,ss,Love,VeryFamiliar,61
LJAC,210202LJAC3,post,3,ss,Love,VeryFamiliar,121
LJAC,210202LJAC3,post,4,fw,Like,VeryUnfamiliar,181
LJAC,210202LJAC3,post,5,nw,Like,VeryUnfamiliar,241
LJAC,210202LJAC3,post,6,nw,Like,Unfamiliar,301
LJAC,210202LJAC3,post,7,fw,Like,Familiar,361
LJAC,210202LJAC3,post,8,nw,Neutral,VeryUnfamiliar,421
LJAC,210202LJAC3,post,9,fw,Like,Unfamiliar,481
LJAC,210202LJAC3,post,10,fw,Hate,VeryUnfamiliar,541
LJAC,210202LJAC3,post,11,fw,Neutral,Familiar,601
LJAC,210202LJAC3,post,12,ss,Love,VeryFamiliar,661
LJAC,210202LJAC3,post,13,bp,Hate,VeryUnfamiliar,721
LJAC,210202LJAC3,post,14,nw,Hate,VeryUnfamiliar,781
LJAC,210202LJAC3,post,15,ss,Love,VeryFamiliar,841
LJAC,210202LJAC3,post,16,fw,Like,VeryFamiliar,901
LJAC,210202LJAC3,post,17,fw,Neutral,Familiar,961
LJAC,210202LJAC3,post,18,fw,Like,Unfamiliar,1021
LJAC,210202LJAC3,post,19,ss,Love,VeryFamiliar,1081
LJAC,210202LJAC3,post,20,bp,Hate,VeryUnfamiliar,1141
LJAC,210202LJAC3,post,21,bp,Neutral,VeryUnfamiliar,1201
LJAC,210202LJAC3,post,22,bp,Neutral,VeryUnfamiliar,1261
LJAC,210202LJAC3,post,23,fw,Neutral,Unfamiliar,1321
LJAC,210202LJAC3,post,24,ss,Love,VeryFamiliar,1381
ASHA,210223ASHA1,pre,1,nw,Neutral,VeryUnfamiliar,1
ASHA,210223ASHA1,pre,2,bp,Neutral,VeryUnfamiliar,61
ASHA,210223ASHA1,pre,3,fw,Like,VeryUnfamiliar,121
ASHA,210223ASHA1,pre,4,ss,Love,VeryFamiliar,181
